ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2002,10,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2002,11.03,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2002,6.79,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2002,5.46,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2002,4.63,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2002,4.32,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2002,4.36,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2002,3.7,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_0,Occupation (ISCO-88): 0. Armed forces,2002,7.31,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_X,Occupation (ISCO-88): X. Not elsewhere classified,2002,3.6,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2002,5.45,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2002,9.87,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2002,9.59,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2002,6.23,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2002,5.23,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2002,3.66,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2002,3.39,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2002,3.5,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2002,3.15,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_0,Occupation (ISCO-88): 0. Armed forces,2002,6.53,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_X,Occupation (ISCO-88): X. Not elsewhere classified,2002,3.4,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21,Repository: Eurostat | Data reference period: October
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2006,6.75,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2006,16.87,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2006,11.35,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2006,7.68,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2006,6.28,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2006,4.68,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_6,Occupation (ISCO-88): 6. Skilled agricultural and fishery workers,2006,4.59,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2006,5.14,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2006,4.9,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2006,3.8,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_T,Sex: Total,OCU_ISCO88_X,Occupation (ISCO-88): X. Not elsewhere classified,2006,4.01,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2006,7.01,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2006,17.52,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2006,12.41,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2006,8.26,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2006,6.41,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2006,5.26,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_6,Occupation (ISCO-88): 6. Skilled agricultural and fishery workers,2006,4.87,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2006,5.3,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_8,Occupation (ISCO-88): 8. Plant and machine operators and assemblers,2006,5.41,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_9,Occupation (ISCO-88): 9. Elementary occupations,2006,4.24,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_M,Sex: Male,OCU_ISCO88_X,Occupation (ISCO-88): X. Not elsewhere classified,2006,4.35,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_TOTAL,Occupation (ISCO-88): Total,2006,6.45,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_1,"Occupation (ISCO-88): 1. Legislators, senior officials and managers",2006,15.52,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_2,Occupation (ISCO-88): 2. Professionals,2006,10.68,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_3,Occupation (ISCO-88): 3. Technicians and associate professionals,2006,7.18,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_4,Occupation (ISCO-88): 4. Clerks,2006,6.22,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_5,Occupation (ISCO-88): 5. Service workers and shop and market sales workers,2006,4.37,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_6,Occupation (ISCO-88): 6. Skilled agricultural and fishery workers,2006,4.23,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
SVN,Slovenia,DA:12947,SVN - ES - Raziskovanje o strukturi plae,SDG_0851_SEX_OCU_NB,SDG indicator 8.5.1 - Average hourly earnings of employees by sex (Local currency),SEX_F,Sex: Female,OCU_ISCO88_7,Occupation (ISCO-88): 7. Craft and related trades workers,2006,3.83,,,,,T30:205,Currency: SVN - Euro (EUR),R1:2383_S3:21_S8:3211_S8:3907_S6:48,"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding public administration, and activities of households as employers and of extraterritorial organisations and bodies | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Establishment size coverage: All establishments with at least 10 employees"
