ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value,note_indicator,note_indicator.label,note_source,note_source.label
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,32.43535711,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,32.48903142,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,32.92309781,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,33.10326903,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,33.31147477,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,33.02333812,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,33.11856225,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,33.57316334,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,34.01644325,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,34.51569206,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,34.8666234,,,,
X05,World: High income,XA:8404,X05 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,34.98782054,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1991,19.58934788,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1992,19.76550421,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1993,19.65274286,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1994,19.63915751,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1995,19.7504466,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1996,19.9537666,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1997,20.11681402,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1998,19.40809345,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1999,19.31004008,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,19.55895661,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,19.42816646,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,18.5413318,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,18.29392385,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,18.08849732,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,19.41470536,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,20.03750236,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,20.1552226,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,20.87972813,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,22.29598972,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,22.04069155,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,23.10482217,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,20.17769919,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,18.43821187,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,19.02579462,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,19.21468511,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,19.99856939,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,20.94339494,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,20.84228166,,,,
X06,Africa,XA:8372,X06 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,20.93962271,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1991,30.08405301,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1992,30.64564861,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1993,31.12725974,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1994,31.68867888,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1995,32.19575737,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1996,32.6682957,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1997,32.93898018,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1998,33.27784252,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1999,33.56937291,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,33.86511912,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,34.47637033,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,34.81647095,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,35.71052211,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,35.76654988,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,36.35715423,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,36.05466242,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,36.91170376,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,36.86995831,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,37.25663715,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,37.73960918,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,37.71918258,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,37.92865646,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,37.76382603,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,37.94189038,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,38.51255616,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,38.72161849,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,39.16003676,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,39.33077932,,,,
X21,Americas,XA:8377,X21 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,39.38529906,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1991,8.837775143,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1992,9.018257259,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1993,9.377461854,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1994,9.345907982,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1995,9.395718965,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1996,9.525287295,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1997,9.569719103,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1998,9.634677218,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1999,9.983024402,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,9.946015322,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,9.767008864,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,9.709745179,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,9.603259186,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,9.572925782,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,9.379447168,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,9.216671439,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,9.147074716,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2008,8.830528113,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2009,8.559969962,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2010,9.064199773,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2011,9.662941653,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2012,10.53537304,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2013,10.833672,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2014,10.66337499,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2015,10.77359924,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2016,11.17825916,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2017,10.59934663,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2018,10.74783588,,,,
X36,Arab States,XA:8384,X36 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2019,10.78093423,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1991,17.84630455,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1992,18.29615517,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1993,18.69535222,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1994,19.06449664,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1995,19.30598581,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1996,19.53367795,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1997,19.73337748,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1998,19.88340101,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,1999,20.0033396,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2000,20.21028336,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2001,20.47692929,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2002,20.66653508,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2003,20.88677967,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2004,21.05185272,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2005,21.3381914,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2006,21.42188237,,,,
X40,Asia and the Pacific,XA:8385,X40 - ILO - ILO modelled estimates,SDG_0552_OCU_RT,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),OCU_MGMT_TOTAL,Occupation (Managerial positions): Total management,2007,21.97102098,,,,
